PubName,Longitude,Latitude
"E.J. Kings",-10.0225687,53.4884433
"Guy's Bar",-10.0223971,53.4885136
"Mannion's bar",-10.0207249,53.4877202
"Coneely's",-10.0223556,53.4879594
"Griffin's bar",-10.0217172,53.4886935
"Vaughan's Pub",-10.0191517,53.4874747
"John J Feehan",-7.887363,52.517073
"The Capitol Bar",-7.8862582,52.5183886
"Anchor Tavern",-9.451839,51.6796739
"The Bridge",-1.6941082,53.9077409
"The Globe",-1.5967201,54.9538845
"Le Moulin de Lecq",-2.1996843,49.2449306
"Llindir Inn",-3.4640835,53.2006808
"George & Dragon Inn",-2.3976926,54.7683628
"The Red Lion",-1.1416294,51.4808818
"Quinlan's",-6.393197,53.3215095
"The Laurels",-6.3925962,53.3210417
"The Village",-6.3932185,53.3211955
"The Steering Wheel",-6.3941733,53.3207853
"Miners Arms",-2.3421498,54.7881857
"Wigmore Park",-0.3717283,51.8880763
"Raddle Inn",-1.9201183,52.9531822
"Village Inn",-8.4700303,52.314972
"Ferry Boat",-1.0856697,51.4888543
"The Cross Keys",-1.0872187,51.4833327
"The Swan",-1.0897212,51.4859395
"The Butt Inn",-1.1381023,51.3988165
"Conservative Club",-0.6096318,51.1856173
"Slug & Lettuce",-0.6125329,51.1857626
"The Jack Phillips",-0.6122925,51.1858056
"The Bird in Hand",-2.9717091,51.0223638
"The Rising Sun",-2.9932499,51.0260282
"Rob Roy Bar",-4.3251449,56.3531974
"The Rozel",-2.0459971,49.2353241
"Green Man",-0.3056242,52.6051156
"The Office",-1.1517106,50.6548053
"Prince Albert",-0.457634,51.5256895
"The Ten Bells",1.1210942,52.1923834
"Hope and Anchor",-0.8394156,51.4121728
"The Crispin",-0.8362835,51.4083818
"The Dukes Head",-0.8360888,51.4080289
"The Lord Raglan",-0.8352695,51.4088622
"The New Rose",-0.8333622,51.4100974
"The Queens Head",-0.8386165,51.4124336
"The Red Lion",-0.8336269,51.4099887
"The Redan",-0.8319719,51.4106453
"The Broad Street Tavern",-0.8352293,51.4112497
"The Three Brewers",-0.8430568,51.4106478
"Jolly Beggars",-3.4197393,56.2269073
"Milnathort Golf Club",-3.4193376,56.2259659
"The Muirs Inn",-3.4251553,56.211058
"The Metropolitan",-0.8312399,51.4121418
"The Victoria Arms",-0.8304624,51.410831
"The Ship",-3.1340401,53.2502402
"Fox And Hounds",-0.7997882,54.5515698
"Polish Social Club",-1.4952027,53.5572864
"The Old No. 7",-1.48184,53.5530736
"Carpenters Arms a nice pub",-2.2109149,51.5739856
"The Plough",-1.2122215,51.6402737
"The Osborne",-4.9527845,55.8968685
"The Swan Hotel",-1.5877765,51.693928
"Boldon Lad",-1.4758298,54.9565286
"Prince of Wales",-1.488627,54.9600021
"Robin Hood",-1.4795557,54.9639904
"Murray's",-1.4782897,54.9546564
"The Crown",-2.592842,51.454142
"The Mayfair Centre",-1.1899647,54.6497652
"The White Horse",0.1370087,51.7925631
"Yenton",-1.8279606,52.5337996
"Stags Head Hotel",-1.7045708,54.7696009
"The Dreadnought",-1.7003505,54.7726142
"The Bell Inn",-2.6724539,51.7837969
"The Kestrel",-1.476066,53.9806404
"The Old Inn",-5.6765111,57.7126688
"Clifton Arms",-2.4792334,53.7399096
"Sun Inn",-3.095749,54.1958554
"The Town House",1.3334365,52.6265658
"Sextons",-8.9363229,53.1388597
"Jordan's",-8.9090341,53.1860803
"Unity Brook Inn",-2.3590018,53.5324465
"The Roundy House Bar",-8.3975745,52.1442248
"H.M. Crindel",-8.3980715,52.1442377
"The Stone Inn",-2.7703895,54.9117948
"The Lane End",-2.7614361,54.9219846
"The Waverley",-0.687917,50.7799155
"The Regis",-0.6715517,50.7824087
"The Springfield Inn",-1.0276637,53.0222555
"Oddfellows Arms",-1.9387225,52.2588284
"Masons Arms",-1.5266187,52.7234261
"Old Railway Tavern",0.9698463,52.4703789
"Cross Inn",-2.2244174,52.4462248
"White Harte",-2.228701,52.4478608
"The Vine",-2.2239668,52.449115
"Plough & Harrow",-2.2299106,52.4495466
"The Windmill Inn",-0.5928915,54.4643585
"Volunteer Arms",-3.5002564,55.9315258
"Robert Fitzharding",-2.6008663,51.4411529
"Lenehan's Bar",-7.0659554,52.4885575
"The Oyster",-7.9702028,55.1832554
"Patsy Dan's",-7.9729706,55.1830507
"The Kings Arms",-2.0980309,51.58286
"The Whole Hog",-2.0979612,51.5840834
"Clarendon Arms",-0.101174,51.477497
"The Broad House",-1.6046029,54.9698347
"The Ostrich Inn",0.7670855,52.8852195
"Condorrat Arms",-4.0273851,55.9359468
"Mollinsburn Inn",-4.0540581,55.920999
"The Sandy Cove",-9.6499112,52.6775725
"Keating's",-9.8630568,52.5694371
"The Queen's Head",-0.3349858,51.2272814
"The Old House at Home",-0.3361687,51.2316836
"The Falkland Arms",-0.3341034,51.2247148
"The Bush",-0.3324243,51.2231878
"The Surrey Yeoman",-0.3288918,51.2331582
"Red's Bar",-0.3287817,51.2320228
"The Star",-0.3366917,51.2318717
"Northern Bar",-2.1044002,57.1524328
"The Wrestlers Inn",-9.9004532,51.8384677
"Sneem Tavern",-9.8994755,51.8382446
"Rineys",-9.8992506,51.8380575
"Murphy's Bar",-9.8991922,51.8379889
"The Blue Bull",-9.8987795,51.8373899
"Wellington Heifer",-1.4875282,54.3230983
"The Atlantic Bar",-9.5842315,51.8802772
"O'Connor's Bar",-9.5839916,51.8801835
"The Wander Inn",-9.5836175,51.8798395
"The Horseshoe",-9.5833315,51.8800305
"Ryan's Bar",-9.5822011,51.8795999
"Mahony's",-9.5824572,51.8795413
"The Roughty Bar",-9.582231,51.8794641
"White Gates",-9.5060435,52.0503124
"The Borough Arms",-2.0974135,51.5837933
"The Guild Hall",-2.0972796,51.5838
"Crane Lane Theatre",-8.4696355,51.8977489
"The Village Inn",-2.144623,52.0281721
"Chichester Arms",-4.0621034,51.0871568
"The Crosby",-4.5679982,54.1849099
"The Black Horse",-0.2209684,51.2402376
"The Railway Inn",-3.9656089,55.8451204
"The Mill House",-2.6423838,51.4868032
"King Street Run",0.1252469,52.20721
"The Outside Chance",-1.7535262,51.4156272
"Llangeinor Arms",-3.5530831,51.5797056
"The Jenny Lind Inn",0.5914086,50.8574094
"Brew Dog",-1.6095034,54.9699169
"Crown Posada",-1.6088744,54.9692785
"Miller & Carter Chigwell",0.1338447,51.6289969
"The Coal Exchange",-0.9373132,50.8456253
"Blue Anchor",-0.1111345,51.5164304
"Company Row",-1.8309349,54.8520889
"The Braes",-1.830166,54.8523008
"The Black Horse",-1.8303958,54.8519191
"The Barn",-1.8300588,54.851782
"Coach and Horses",-1.8323226,54.8513003
"Freemasons Arms",-1.8314767,54.851462
"The Turf",-1.832741,54.851115
"Chaplains",-1.8331031,54.8509575
"Poison / Ore",-1.8333311,54.8508494
"The Duke",-1.830453,54.8527332
"The Fountain",-1.83096,54.8535608
"The Magnet",-1.3448719,53.7218911
"Old White Horse",-2.3581065,53.5878625
"The Black Sheep",-5.6038797,55.4249971
"Falls of Dochart Inn",-4.3194045,56.4622731
"Nimmo's Bar & Lounge",-8.4475934,54.4668682
"Leathan Arms",-2.129794,57.061653
"The Bear Inn",-1.8643695,51.0804791
"The Victoria Inn",0.329769,53.1442756
"Northmore Arms",-3.8787883,50.6914658
"The Woolpack Inn",-2.1477244,51.1784658
"Hope & Anchor",-2.471827,53.5895437
"The Catchems",-1.576717,52.7681155
"The Crossbar",-3.2359454,54.1230863
"The Castle Arms Inn",-1.5917139,54.2544421
"Twisted Shamrock",-4.7013613,51.6721467
"Miners Arms",-1.5679545,52.7603206
"Drum & Monkey",-1.5766127,52.7580059
"Swadlincote Constitution Club",-1.5576387,52.774378
"The New Talbot",-1.6475249,52.7938645
"The Herbert Arms",-3.0918684,52.5788591
"The Keepers Cottage Inn",-3.3307587,50.8519448
"The Stag's Head",-7.6576641,53.7757089
"Green Dragon",-0.00288250000001,51.6867343
"Vale Inn",-4.1087113,50.3955279
"Railway Hotel",-2.9568383,53.7380625
"Miners Arms",-3.0440713,52.5684072
"Red House",-1.5191704,52.2852119
"White Lion",-1.497242,52.2780105
"The Old Wine Store",-3.8082904,55.8220258
"Nightingale",-3.0278384,51.6124182
"Temple of Convenience",-2.2422586,53.4755667
"The Bugle Inn",-1.2704055,50.9145078
"Corrib Bar",-0.093924,51.479318
"The Olde Forge",-7.7457761,53.7610585
"The Miners Arms",-2.1457327,53.0489966
"The Foxley",-2.1505446,53.0483468
"The Grapevine",-3.4154985,50.6193719
"The Plume of Feathers",-2.1699316,52.9423298
"The King Arthur's",-2.7204937,51.1465171
"Brundish Crown",1.3047665,52.2837042
"Blue Pig",-2.4637433,52.7076652
"Lion Inn",1.5686814,52.2365949
"The Sun",-3.0547838,52.6148236
"Lowfield Inn",-3.0487721,52.6214821
"Bushells Arms",-2.6709975,53.8257338
"Allan Ramsay Hotel",-3.3399542,55.7905231
"Cricketers on the Green",-0.3469651,51.382571
"Ewe",-0.3474693,51.3840006
"The Greyhound",-0.3472869,51.3821089
"The Swan",-1.8851815,53.9446272
"The George",-0.7175409,51.4919188
"Woodman Inn",-1.7165092,53.5997548
"The Lord Nelson",-2.3493685,53.445954
"Somers Town Coffee House",-0.130085,51.5298678
"Rose and Crown",-0.8540594,52.1456528
"The lobe",-0.8407583,52.1243705
"The Old Crown",-0.8830702,52.1418077
"Derby Arms",-2.3124025,53.5925015
"The Vulcan",-2.4625681,53.5683193
"The Black Horse Inn",-0.6257083,52.7191726
"Plough",-0.6304932,52.71973
"Wheatsheaf",-0.6247644,52.7189469
"The Reckless Engineer",-2.5839669,51.4483789
"The Steam Packet",-1.2386377,53.7082197
"Linley Tavern",-2.2905993,53.0923728
"The Wheatsheaf",-0.1595537,52.9454313
"Pig & Whistle",-0.158899,52.945373
"Lily Finnegans",-6.1241158,53.9958684
"John Long's",-6.18111,54.00831
"The Isles Inn",-6.194727,57.4134724
"Quinns Inn",-1.603768,54.6980264
"White Hart Inn",-2.9073521,51.665413
"Queens Arms",-2.7174408,52.0559066
"The Merry Boys",0.3862648,51.2124179
"The Rose",-0.7793683,54.2464604
"Horseshoe Inn",-0.7750794,54.244307
"The Lettered Board",-0.7757795,54.2449574
"Treacle Mine",-2.7190307,52.049321
"Broad Leys",-2.7197434,52.0436661
"Newliston Arms",-3.402318,55.9559862
"The Black Boy Hotel",-2.3112542,52.3764952
"The Bridge",-1.6010178,54.6994916
"Kelly's",-9.4852219,52.6394455
"YMCA",-2.9827225,53.4505039
"Corner Bar",-8.1042117,55.1363597
"The Anchor",-8.1060058,55.1361135
"McGinley's",-8.1050191,55.13619
"Drakes Bar & Lounge",-3.5334694,50.7252897
"Passion Bar",-1.499832,53.6826357
"Office Bar",-1.4998536,53.6827438
"Black Swan Pub",-1.4996495,53.6827849
"The Partridge Inn",-0.7530116,50.9108322
"Gorringe Park",-0.1616491,51.4195338
"Hyland's Burren Bar",-9.1492089,53.1155225
"The Imperial",-3.5398643,50.7303038
"The Clifton",-1.7893176,51.5543477
"Half Moon Inn",-1.7602663,54.9763949
"Jolly Fellows",-1.7625527,54.9767856
"Turls Green",-1.7549167,53.7931023
"Blount Arms",-2.4383371,52.3764312
"The Harp of Erin",-1.7614897,53.7957865
"Taaffe's",-9.0531457,53.2724188
"Tig Coilí",-9.0535052,53.272325
"Carrigan's",-4.1058906,55.7850923
"Hoolet's Nest",-4.1076796,55.7924064
"Gunmakers Arms",-2.1577976,52.5752769
"Mason's Arms",-2.4039217,52.6374497
"The Merry Monk",-1.5943947,53.8148072
"The Function Room",-1.4846589,53.5508553
"The Queens Head",-0.3041546,51.7813636
"Shaw Inn",-1.4901668,53.5492739
"The Inn at Cranborne",-1.9223085,50.9186867
"The Antelope Inn",-2.3628244,50.8793536
"The Three Elms Inn",-2.487367,50.9266966
"The New Inn",-1.510078,53.5616306
"The Rose and Crown",-1.5331781,53.584605
"Walnut Tree",-1.0553293,53.9670892
"White Horse Inn",-1.1527906,53.9803339
"Queens Head",1.4160139,52.4504327
"Hole In The Wall",-3.5227515,50.4606632
"Salthouse",-9.0570188,53.2698776
"Cookes Thatch Bar",-9.0626407,53.2724536
"Monroes",-9.0576679,53.2700283
"Paddy Fahy",-9.0467834,53.2775187
"The Front Door",-9.0540576,53.2716901
"The Goalpost",-9.0524322,53.2755685
"Dolphin Inn",-0.7435265,53.5786752
"Toby Carvery",-0.5849203,51.4627288
"The Navigation",-2.0976464,53.4263597
"The Cottage",-9.0708272,53.26651
"PJ Flaherty",-9.0710763,53.2663295
"Duke of York",-2.0957417,53.4132347
"The Friendship",-2.0938052,53.4135448
"Hostys",-9.0465019,53.2777596
"The Bal",-9.074488,53.2612887
"O'Connor's",-9.07459,53.2611122
"The Station Hotel",1.3431459,52.218525
"Foxy Johns Pub",-10.2690796,52.1419988
"The Anton Arms PH",-1.494704,51.2037913
"Railway Tavern PH",-1.4970968,51.2072268
"Rosies Bar",-8.2098349,51.8434995
"The Enterprise",-0.1526744,51.543996
"Central Bar",-9.0524457,53.2754308
"Bay Horse",-1.1148751,53.6836894
"The Oak Inn",-2.4525778,52.0709621
"The Blue Boar",-1.5292939,52.5720099
"The Revels",-6.2855664,53.2983302
"The Castle Inn",-6.2854688,53.2984409
"Cooney's The Quilty Tavern",-9.4559612,52.8170783
"Blakes Corner Bar",-9.0529875,53.2747123
"Sitwell Arms",-2.9453764,52.3584788
"Huntsman",-0.9790251,53.7290629
"Barneby Inn",-2.5765355,52.2078979
"Vaga",-2.7316722,52.047981
"Lichfield Vaults",-2.716137,52.0556994
"White Hart",-0.4868379,51.3575858
"The Albion Inn",1.4280829,51.3626556
"The Four Candles",1.4278531,51.3627858
"The Swan Inn",0.6969453,52.5727295
"The White Horse Inn",-1.7520804,50.9924741
"Fox and Hounds",0.7479768,52.7663535
"The Kings Arms",-1.7436851,50.9928049
"Lord of the Isles",-5.5567482,56.2105653
"The Pelican",-0.4752363,51.3692128
"The Swan",0.5806303,52.0777509
"Lord Collingwood",-1.1545078,53.9790659
"The Bull Inn",-0.276822,50.9499304
"The Fountain Head",-3.151111,50.6938038
"Five Bells",0.6325451,52.0876476
"The George Inn",0.6341652,52.0873823
"Wheatsheaf Inn",-2.4141482,52.2028793
"The Royal Oak",-3.5657657,50.5849545
"Leeson Street Lounge",-6.2519187,53.3313722
"M. O'Brien's Pub",-6.2516666,53.3312793
"The New Inn",0.5380992,52.461071
"The Cobbler",-1.2929446,53.6991504
"The Bottle House Inn",0.1675836,51.1579992
"The Spotted Dog",0.1751877,51.1566113
"O'Connells",-8.2960977,52.401026
"The Fox",-1.3014852,53.6950726
"The Red Lion",-3.6907482,52.7194124
"Castle Inn",-4.3922249,51.7714213
"The Bell & Compass",-1.2606208,51.7517753
"Town Mills PH",-1.481548,51.2071446
"The Dick Turpin",-1.1236318,53.9361198
"O & B Nolan Pub",-8.4758754,53.4295165
"The Fountain Inn",-1.6732044,53.5523471
"Pittentrail Inn",-4.1552429,57.9886564
"The Earl of Marchmont",-3.1929572,55.938011
"The Earl of Mercia",-1.5086639,52.4071032
"Maire Lukes",-9.4169973,53.6128785
"Crossroads Bar",-8.6881706,51.8023159
"The Brinny Inn",-8.7094137,51.789921
"Johnny Crowley's",-8.657175,51.7649882
"Barretts",-8.6579046,51.7647691
"The Wooodview",-8.6581406,51.7651144
"The Green Briar",-8.8235851,53.2647014
"The Pack Horse Inn",-3.8341314,50.4261732
"The Oak",-3.8339463,50.4271232
"JJ Sherry Bar",-8.880798,53.2286961
"The White Bull",-2.745951,53.8519454
"O'Donoghues Bar",-8.8676404,53.2083997
"Raftery's Rest",-8.8686288,53.2095991
"The Mash Tun",-3.1713541,55.9599923
"Steamie",-3.1786173,55.9377476
"The Cow",-0.1471449,50.8297721
"Foggs",-0.1469464,50.8300669
"Stickle Barn",-3.0894013,54.4486145
"Anchor Bar",-5.0805909,55.8601717
"The Port Inn",-5.0819106,55.8599429
"Community Hall",-10.0934137,53.7010176
"Whip and Saddle",-2.3435201,55.7779832
"White Swan",-2.3446413,55.7778806
"Horan's Corner House",-8.2194554,53.0921489
"Lancaster Club",-0.2609985,52.5119687
"Nags Head",-1.779954,52.2912458
"The Corncutter's Rest",-7.9073638,55.1221406
"St. Boniface Arms",-1.2003244,50.5964715
"Three Crowns",-2.5521336,51.4565776
"The Plough Inn",-2.8371407,52.4634197
"The Log Cabin",-7.8823876,55.0903951
"The Yew Tree",-2.6355709,51.3552006
"Hemma",-3.1772646,55.9506556
"The Crown",0.1900477,51.3130024
"The Sportsman & Annexe",-2.5870162,51.4791671
"Bradys (closed)",-6.3866173,52.2728744
"The Anchor Made Forever",-2.4894933,51.4677421
"The Crown",-1.881485,52.8185491
"The Goat's Head",-1.8824383,52.8188349
"Bagot Arms",-1.8858661,52.8198591
"The Swan Inn",-1.4489062,51.4745826
"The Cheesewrings Hotel",-4.4542371,50.5142942
"Peartree Bridge Inn",-0.7308815,52.0281129
"Réalt na Maidine",-9.6076366,53.2604289
"Tigh Josie",-9.609255,53.2591708
"Five Oaks",-2.081145,49.1984811
"Waggon & Horses",-1.3949838,52.6897656
"Three Tuns",-1.4321384,54.8068284
"The Swallow",-1.4624392,51.217188
"The Three Tuns",-1.4569443,54.8304373
"Edgcumbe Arms",-4.175281,50.3605104
"The Chindit",-2.1478384,52.5834445
"Anglers Arms",-1.7851094,55.281062
"The Granby",-1.7947587,55.3040114
"Kings Arms",0.1080429,51.2762554
"The Chilton Country Pub",-1.5087125,54.8368034
"Brook Inn",1.0859197,52.0371094
"Pheasant Pluckers",-4.1702789,50.3793782
"Stoke Inn",-4.1656682,50.380921
"Masonic Inn",-4.1661786,50.3806085
"Blockhouse Inn",-4.1660732,50.3807192
"Indian Inn",-4.1668537,50.3801667
"The Lounge",-4.1696942,50.3765422
"The Enigma Tavern",-0.7334969,51.9967276
"Tommy Fletchers",-6.6628255,53.2189589
"The Railway",-2.0129203,53.9179446
"The New Inn",-2.0173138,53.9184675
"O'Reilly's",-8.2967829,51.8033737
"Knott Bar",-2.252128,53.4743764
"The Tollgate",-2.2760862,53.4619094
"The Phoenix",-0.5564508,51.6068917
"The White Hart",-0.5567861,51.6069334
"Sutherland arms",-2.4240268,52.7262975
"Coopers Arms",-2.6176844,51.442621
"Kennedys",-8.6475959,54.0142091
"Strathspey Bar",-4.1713209,55.8432434
"Celtic Social Club",-4.1946272,55.8446806
"Rose and Crown",-0.1077785,52.6217367
"Whistle Inn",-3.1192047,51.7841768
"Foxs",-6.6813797,53.6560878
"Howleys",-8.7738558,54.0016627
"The Golden Cross",-0.8234257,51.6749672
"Horse & Jockey",-3.2745462,51.4561269
"Royal Sovereign",0.2895382,50.7677952
"Old Farmhouse",-0.696918,53.5886604
"The Forge",-8.1124431,54.6554994
"The Old Bell",0.1909737,51.8988502
"Three Tunns",-1.8720845,52.9063906
"The Morland Social Club",-2.9777476,51.2244871
"The Hungry Horse",-2.9857465,51.2366136
"The Somerset & Dorset Inn",-2.9975327,51.2343464
"The Lord Wimborne",-1.9824061,50.7164346
"Foxes Den",-8.4437743,54.0440728
"Braes",-2.9788932,56.4566548
"Speedwell Bar",-2.993113,56.4562521
"The Farmers Inn",-3.4203843,55.0025485
"The William Gladstone",-2.9887471,53.4063588
"Olde Castle Bar",-8.110422,54.6544668
"The Jingling Gate ",-1.7081184,55.0047936
"Moorcock",-1.3537769,54.7639525
"The Black Bull Inn",-6.3277171,53.7080423
"The Queen Vic",-2.1166277,57.1497914
"The Red Lion",-0.387166,53.0793854
"The Waterside",-2.7709606,55.9546854
"Jolly Potters",-2.2012191,53.009432
"The Unicorn",-1.6076261,52.2686941
"Trentham Village Toby Carvery",-2.1811193,52.9653973
"Hem Heath Hungry Horse",-2.1687544,52.9680918
"The Red Lion",-0.8876231,52.7656746
"The Kings Head",-0.8878592,52.7663383
"Jonty Farmer",-1.4948138,52.932976
"Crown And Anchor",-0.7029303,53.7614966
"The Plough",-1.7731343,51.2022244
"The Dukes Head",0.4136901,51.6085322
"Cwmanne Tavern",-4.0706524,52.1061734
"The Woolpack",-2.2827178,51.7453307
"The Black Bull",-0.478348,52.6518956
"Thorns Farm",-2.4135829,51.5394448
"Yew Tree",-1.1959495,53.0305984
"The Square Brewery",-0.9376251,51.0040489
"Chetham Arms",-2.4050331,53.6376952
"White Horse",-2.3925769,53.647277
"Stonehouse",-4.0354267,55.7764104
"Manhattan",-4.0339139,55.7758792
"The Scotsman",-0.3941884,51.5020403
"Woburn Arms",-0.4909762,51.3816119
"Ardingly Inn",-0.0786785,51.0485176
"BrewDog",-4.2921693,55.8682059
"The Plough and Sail",0.8049054,51.59602
"The Punch Bowl",0.7783348,51.6040649
"Forces Tavern",-3.6772711,50.3631506
"Fitzpatrick's",-8.6419025,52.1372064
"Bar",-1.9477605,52.0925794
"Millers Inn",-8.6045307,54.0524943
"Perrys Village Tavern",-8.6046017,54.0516655
"The New Inn",-1.276061,54.0951166
"The Union",-1.4676755,53.998791
"The Nain Line",-5.4806414,50.2115932
"Black Lion",-3.9821401,52.4841894
"The Abbot Cook",-0.9507925,51.4528665
"Flixborough Inn",-0.6838166,53.6244318
"Shoe Laces",-0.0097982,51.5736913
"Hare and Hounds",-2.5421655,53.6969223
"Rydal Arms",-1.6538153,50.751218
"The Three Tuns",-0.2879299,54.2092848
"The Green Man",-1.6211783,52.6961294
"Owd Betts",-2.2590716,53.6406463
"Newcastle Head",-1.6181353,54.9687304
"The Boathouse",-4.416948,52.8898666
"Y Castell",-4.4185848,52.8895093
"Y Penlan Fawr",-4.4171635,52.8888005
"Royal Oak",0.5631271,51.877471
"Abercorn Arms",-0.3382228,51.4285975
"The Talisman",-4.2307344,55.8889737
"Staunton's Pub",-9.6867119,53.7794976
"The Buck",-0.438498,54.004581
"The Tiger",-0.4383452,54.0046312
"The Old Market Inn",-0.7280126,52.3971695
"Wayfarers Inn",-0.715991,52.3886753
"The Park House",-0.7183325,52.3771955
"Hobsons Choice",-0.7156289,52.3732034
"The Piper",-0.7097253,52.3898408
"The Warren",-0.7133061,52.4032255
"Lennards Inn",0.2255194,51.505538
"The Grosvenor",-0.9855632,51.4802465
"Royal British Legion Club",-0.7467527,52.0051685
"Denbigh Hall Club",-0.7474018,52.0053765
"Crown & Anchor",0.2940367,50.7689571
"The Hare and Hounds",-0.3732184,50.8119597
"Green Man",-0.3395845,51.93075
"The Red Lion Hotel",-1.5734822,53.0827653
"The Ferry Boat Inn",0.676881,51.6396864
"The Cross Gates",-2.2046896,53.8683278
"White Bear",-2.2152575,53.8534808
"The Fox and Goose",0.3711309,51.7214325
"Colinton Inn",-3.2561802,55.9074446
"The The Court Jester",-0.3773975,51.4260881
"Oddfellows Arms",-3.5899779,54.4880535
"The Plough",0.8150166,51.3179542
"The Duke of York",-2.5756441,51.4672841
"Ranza Bar",-4.1952588,55.8787437
"The Ginger Fox",-0.2147398,50.9133757
"Swan with Two Necks",-1.8824778,52.7285643
"The Generous Briton",-0.8853802,52.765335
"The Village Inn",-1.7936449,55.3030173
"The Baum",-2.1593451,53.618791
"Brunswick Hotel",-1.8630167,50.7335933
"Stag & Hounds",-0.0780594,51.6354113
"The Beehive",-0.0781264,51.634544
"Saracens Head",-0.5188112,51.8847003
